SUBSCRIPTION_ID,ACCOUNT_ID,PLAN_NAME,PLAN_INTERVAL,PLAN_PRICE,START_DATE,END_DATE,CANCELLED_AT
SUB-001956,ACC-01335,enterprise,annual,11988,2023-09-04,,
SUB-001957,ACC-01336,enterprise,annual,11988,2022-08-19,2023-10-18,
SUB-001958,ACC-01336,pro,annual,5988,2023-10-18,2024-10-26,
SUB-001959,ACC-01336,starter,annual,3588,2024-10-26,2024-11-23,2024-11-21 00:00:00.000 -0800
SUB-001960,ACC-01337,starter,annual,3588,2022-08-12,2022-09-02,2022-08-31 00:00:00.000 -0700
SUB-001961,ACC-01338,enterprise,annual,11988,2023-06-12,,
SUB-001962,ACC-01339,starter,monthly,299,2022-09-22,2022-12-15,
SUB-001963,ACC-01339,enterprise,annual,11988,2022-12-15,2023-01-05,2023-01-03 00:00:00.000 -0800
SUB-001964,ACC-01340,enterprise,monthly,999,2023-04-26,,
SUB-001965,ACC-01341,enterprise,monthly,999,2022-11-14,2023-03-09,
SUB-001966,ACC-01341,pro,monthly,499,2023-03-09,2023-04-01,2023-03-30 00:00:00.000 -0700
SUB-001967,ACC-01342,starter,annual,3588,2022-02-09,,
SUB-001968,ACC-01343,enterprise,annual,11988,2023-09-23,,
SUB-001969,ACC-01344,starter,annual,3588,2023-02-21,2024-08-09,
SUB-001970,ACC-01344,pro,monthly,499,2024-08-09,2024-08-25,2024-08-23 00:00:00.000 -0700
SUB-001971,ACC-01345,pro,annual,5988,2022-03-10,2023-05-22,
SUB-001972,ACC-01345,enterprise,annual,11988,2023-05-22,2023-06-12,2023-06-10 00:00:00.000 -0700
SUB-001973,ACC-01346,starter,monthly,299,2023-08-23,2024-01-15,
SUB-001974,ACC-01346,enterprise,monthly,999,2024-01-15,2024-05-21,
SUB-001975,ACC-01346,pro,annual,5988,2024-05-21,,
SUB-001976,ACC-01347,starter,monthly,299,2022-02-26,,
SUB-001977,ACC-01348,starter,monthly,299,2023-05-02,2023-05-29,2023-05-27 00:00:00.000 -0700
SUB-001978,ACC-01350,starter,monthly,299,2022-03-15,2022-04-09,2022-04-07 00:00:00.000 -0700
SUB-001979,ACC-01351,enterprise,annual,11988,2023-02-07,2025-02-04,
SUB-001980,ACC-01351,pro,annual,5988,2025-02-04,2025-02-20,2025-02-18 00:00:00.000 -0800
SUB-001981,ACC-01352,pro,monthly,499,2023-11-23,2024-02-24,
SUB-001982,ACC-01352,enterprise,annual,11988,2024-02-24,2025-07-03,
SUB-001983,ACC-01352,pro,annual,5988,2025-07-03,,
SUB-001984,ACC-01353,enterprise,annual,11988,2023-01-27,,
SUB-001985,ACC-01354,enterprise,monthly,999,2022-06-29,2022-07-19,2022-07-17 00:00:00.000 -0700
SUB-001986,ACC-01355,enterprise,monthly,999,2022-02-02,2022-02-17,2022-02-15 00:00:00.000 -0800
SUB-001987,ACC-01356,starter,annual,3588,2022-06-04,2022-06-22,2022-06-20 00:00:00.000 -0700
SUB-001988,ACC-01357,enterprise,monthly,999,2023-03-15,2023-07-15,
SUB-001989,ACC-01357,starter,annual,3588,2023-07-15,2025-03-12,
SUB-001990,ACC-01357,pro,monthly,499,2025-03-12,,
SUB-001991,ACC-01359,enterprise,annual,11988,2022-02-11,2023-12-01,
SUB-001992,ACC-01359,starter,monthly,299,2023-12-01,2024-03-06,
SUB-001993,ACC-01359,starter,annual,3588,2024-03-06,,
SUB-001994,ACC-01360,pro,monthly,499,2022-04-22,2022-05-19,2022-05-17 00:00:00.000 -0700
SUB-001995,ACC-01361,starter,annual,3588,2023-10-25,2025-05-25,
SUB-001996,ACC-01361,enterprise,annual,11988,2025-05-25,,
SUB-001997,ACC-01362,starter,annual,3588,2022-06-14,,
SUB-001998,ACC-01363,enterprise,monthly,999,2022-04-27,,
SUB-001999,ACC-01364,pro,annual,5988,2022-09-15,2024-07-19,
SUB-002000,ACC-01364,enterprise,annual,11988,2024-07-19,,
SUB-002001,ACC-01365,enterprise,monthly,999,2022-01-29,2022-02-26,2022-02-24 00:00:00.000 -0800
SUB-002002,ACC-01366,enterprise,monthly,999,2022-02-25,,
SUB-002003,ACC-01367,enterprise,annual,11988,2023-11-03,2024-12-21,
SUB-002004,ACC-01367,pro,annual,5988,2024-12-21,2025-01-15,2025-01-13 00:00:00.000 -0800
SUB-002005,ACC-01368,enterprise,monthly,999,2023-10-09,2023-10-29,2023-10-27 00:00:00.000 -0700
SUB-002006,ACC-01369,pro,annual,5988,2022-01-13,2023-02-20,
SUB-002007,ACC-01369,starter,annual,3588,2023-02-20,2023-03-10,2023-03-08 00:00:00.000 -0800
SUB-002008,ACC-01370,pro,annual,5988,2023-07-16,2025-05-13,
SUB-002009,ACC-01370,enterprise,annual,11988,2025-05-13,,
SUB-002010,ACC-01371,enterprise,annual,11988,2022-01-10,2023-06-02,
SUB-002011,ACC-01371,starter,annual,3588,2023-06-02,,
SUB-002012,ACC-01373,enterprise,monthly,999,2023-11-14,,
SUB-002013,ACC-01374,enterprise,annual,11988,2022-01-21,,
SUB-002014,ACC-01375,enterprise,annual,11988,2022-05-22,2024-01-07,
SUB-002015,ACC-01375,starter,monthly,299,2024-01-07,,
SUB-002016,ACC-01376,enterprise,annual,11988,2023-10-31,2025-01-13,
SUB-002017,ACC-01376,pro,monthly,499,2025-01-13,2025-07-10,
SUB-002018,ACC-01376,starter,annual,3588,2025-07-10,,
SUB-002019,ACC-01377,starter,annual,3588,2022-11-21,2022-12-16,2022-12-14 00:00:00.000 -0800
SUB-002020,ACC-01378,starter,annual,3588,2023-08-15,2025-06-04,
SUB-002021,ACC-01378,enterprise,annual,11988,2025-06-04,2025-06-27,2025-06-25 00:00:00.000 -0700
SUB-002022,ACC-01379,enterprise,annual,11988,2022-10-17,2024-05-10,
SUB-002023,ACC-01379,starter,annual,3588,2024-05-10,2026-01-10,
SUB-002024,ACC-01379,starter,annual,3588,2026-01-10,2026-01-30,2026-01-28 00:00:00.000 -0800
SUB-002025,ACC-01380,enterprise,annual,11988,2024-01-03,2025-09-06,
SUB-002026,ACC-01380,starter,annual,3588,2025-09-06,,
SUB-002027,ACC-01381,pro,annual,5988,2022-06-07,,
SUB-002028,ACC-01382,starter,monthly,299,2024-01-20,,
SUB-002029,ACC-01383,starter,annual,3588,2022-10-07,2024-06-07,
SUB-002030,ACC-01383,enterprise,annual,11988,2024-06-07,2024-06-22,2024-06-20 00:00:00.000 -0700
SUB-002031,ACC-01384,starter,annual,3588,2022-02-04,2023-10-05,
SUB-002032,ACC-01384,enterprise,annual,11988,2023-10-05,2025-04-20,
SUB-002033,ACC-01384,pro,annual,5988,2025-04-20,2025-05-09,2025-05-07 00:00:00.000 -0700
SUB-002034,ACC-01385,enterprise,annual,11988,2022-11-30,,
SUB-002035,ACC-01386,enterprise,monthly,999,2023-06-07,,
SUB-002036,ACC-01388,enterprise,annual,11988,2022-04-07,2023-05-12,
SUB-002037,ACC-01388,pro,monthly,499,2023-05-12,,
SUB-002038,ACC-01389,pro,monthly,499,2022-06-20,2022-12-07,
SUB-002039,ACC-01389,starter,annual,3588,2022-12-07,,
SUB-002040,ACC-01390,pro,monthly,499,2023-12-06,2024-01-22,
SUB-002041,ACC-01390,enterprise,monthly,999,2024-01-22,,
SUB-002042,ACC-01391,starter,annual,3588,2022-10-18,2024-09-02,
SUB-002043,ACC-01391,pro,annual,5988,2024-09-02,2024-09-20,2024-09-18 00:00:00.000 -0700
SUB-002044,ACC-01392,enterprise,annual,11988,2023-12-25,2024-01-20,2024-01-18 00:00:00.000 -0800
SUB-002045,ACC-01393,pro,monthly,499,2023-10-30,2023-11-27,2023-11-25 00:00:00.000 -0800
SUB-002046,ACC-01394,pro,annual,5988,2022-10-04,,
SUB-002047,ACC-01395,enterprise,annual,11988,2023-03-04,,
SUB-002048,ACC-01396,starter,annual,3588,2022-11-01,2024-09-07,
SUB-002049,ACC-01396,enterprise,annual,11988,2024-09-07,2024-10-02,2024-09-30 00:00:00.000 -0700
SUB-002050,ACC-01397,enterprise,annual,11988,2022-11-06,2022-11-24,2022-11-22 00:00:00.000 -0800
SUB-002051,ACC-01398,enterprise,monthly,999,2022-02-26,2022-06-22,
SUB-002052,ACC-01398,starter,annual,3588,2022-06-22,2023-07-21,
SUB-002053,ACC-01398,starter,monthly,299,2023-07-21,,
SUB-002054,ACC-01399,enterprise,annual,11988,2022-03-08,,
SUB-002055,ACC-01400,pro,annual,5988,2022-12-15,2023-01-05,2023-01-03 00:00:00.000 -0800
SUB-002056,ACC-01401,starter,monthly,299,2022-10-31,2023-02-11,
SUB-002057,ACC-01401,enterprise,monthly,999,2023-02-11,2023-02-27,2023-02-25 00:00:00.000 -0800
SUB-002058,ACC-01402,starter,annual,3588,2022-08-23,2024-01-17,
SUB-002059,ACC-01402,enterprise,monthly,999,2024-01-17,2024-02-13,2024-02-11 00:00:00.000 -0800
SUB-002060,ACC-01403,pro,monthly,499,2022-04-17,2022-06-27,
SUB-002061,ACC-01403,starter,annual,3588,2022-06-27,2023-09-19,
SUB-002062,ACC-01403,starter,monthly,299,2023-09-19,,
SUB-002063,ACC-01404,starter,annual,3588,2022-07-02,,
SUB-002064,ACC-01405,pro,monthly,499,2023-09-15,2023-10-13,2023-10-11 00:00:00.000 -0700
SUB-002065,ACC-01406,enterprise,monthly,999,2022-11-30,2023-01-26,
SUB-002066,ACC-01406,pro,annual,5988,2023-01-26,2024-02-25,
SUB-002067,ACC-01406,starter,annual,3588,2024-02-25,2024-03-11,2024-03-09 00:00:00.000 -0800
SUB-002068,ACC-01407,pro,monthly,499,2023-08-01,2023-09-26,
SUB-002069,ACC-01407,starter,monthly,299,2023-09-26,2023-10-14,2023-10-12 00:00:00.000 -0700
SUB-002070,ACC-01408,enterprise,monthly,999,2022-02-26,2022-05-22,
SUB-002071,ACC-01408,starter,annual,3588,2022-05-22,2024-02-12,
SUB-002072,ACC-01408,pro,monthly,499,2024-02-12,2024-03-03,2024-03-01 00:00:00.000 -0800
SUB-002073,ACC-01409,starter,annual,3588,2023-04-14,,
SUB-002074,ACC-01410,enterprise,monthly,999,2022-06-25,2022-08-31,
SUB-002075,ACC-01410,starter,monthly,299,2022-08-31,2022-09-18,2022-09-16 00:00:00.000 -0700
SUB-002076,ACC-01411,pro,annual,5988,2023-12-06,,
SUB-002077,ACC-01413,pro,monthly,499,2022-09-08,2022-09-30,2022-09-28 00:00:00.000 -0700
SUB-002078,ACC-01414,pro,monthly,499,2022-04-05,2022-09-09,
SUB-002079,ACC-01414,enterprise,annual,11988,2022-09-09,,
SUB-002080,ACC-01415,pro,annual,5988,2023-07-24,2024-08-13,
SUB-002081,ACC-01415,enterprise,annual,11988,2024-08-13,2026-04-07,
SUB-002082,ACC-01415,pro,annual,5988,2026-04-07,,
SUB-002083,ACC-01416,starter,monthly,299,2023-12-02,2024-04-03,
SUB-002084,ACC-01416,pro,annual,5988,2024-04-03,2026-03-24,
SUB-002085,ACC-01416,enterprise,monthly,999,2026-03-24,,
SUB-002086,ACC-01417,enterprise,annual,11988,2023-05-27,2023-06-17,2023-06-15 00:00:00.000 -0700
SUB-002087,ACC-01418,starter,monthly,299,2022-10-04,2022-10-26,2022-10-24 00:00:00.000 -0700
SUB-002088,ACC-01419,enterprise,annual,11988,2022-07-10,,
SUB-002089,ACC-01420,starter,monthly,299,2023-05-23,2023-10-10,
SUB-002090,ACC-01420,enterprise,monthly,999,2023-10-10,2023-10-27,2023-10-25 00:00:00.000 -0700
SUB-002091,ACC-01421,enterprise,annual,11988,2022-12-24,,
SUB-002092,ACC-01422,enterprise,monthly,999,2022-11-03,2023-02-02,
SUB-002093,ACC-01422,starter,monthly,299,2023-02-02,,
SUB-002094,ACC-01423,pro,annual,5988,2022-12-06,,
SUB-002095,ACC-01424,pro,monthly,499,2022-01-31,2022-04-24,
SUB-002096,ACC-01424,starter,monthly,299,2022-04-24,2022-06-10,
SUB-002097,ACC-01424,enterprise,annual,11988,2022-06-10,2022-07-08,2022-07-06 00:00:00.000 -0700
SUB-002098,ACC-01425,enterprise,monthly,999,2023-10-27,2023-11-28,
SUB-002099,ACC-01425,pro,annual,5988,2023-11-28,2025-06-25,
SUB-002100,ACC-01425,starter,monthly,299,2025-06-25,,
SUB-002101,ACC-01427,starter,annual,3588,2022-07-30,2024-06-20,
SUB-002102,ACC-01427,enterprise,monthly,999,2024-06-20,,
SUB-002103,ACC-01429,starter,annual,3588,2022-05-16,2023-10-15,
SUB-002104,ACC-01429,pro,annual,5988,2023-10-15,,
SUB-002105,ACC-01430,starter,annual,3588,2022-12-29,2024-05-26,
SUB-002106,ACC-01430,enterprise,annual,11988,2024-05-26,2025-10-18,
SUB-002107,ACC-01430,starter,annual,3588,2025-10-18,,
SUB-002108,ACC-01431,starter,monthly,299,2022-03-13,2022-07-03,
SUB-002109,ACC-01431,enterprise,annual,11988,2022-07-03,2023-08-05,
SUB-002110,ACC-01431,starter,monthly,299,2023-08-05,,
SUB-002111,ACC-01432,starter,annual,3588,2022-02-18,2023-05-17,
SUB-002112,ACC-01432,enterprise,annual,11988,2023-05-17,2023-06-10,2023-06-08 00:00:00.000 -0700
SUB-002113,ACC-01433,enterprise,annual,11988,2023-12-18,2025-10-02,
SUB-002114,ACC-01433,starter,monthly,299,2025-10-02,2025-11-17,
SUB-002115,ACC-01433,pro,annual,5988,2025-11-17,,
SUB-002116,ACC-01435,starter,annual,3588,2022-07-12,2023-08-14,
SUB-002117,ACC-01435,enterprise,annual,11988,2023-08-14,2023-08-31,2023-08-29 00:00:00.000 -0700
SUB-002118,ACC-01436,pro,annual,5988,2022-08-28,2022-09-21,2022-09-19 00:00:00.000 -0700
SUB-002119,ACC-01437,pro,annual,5988,2023-12-19,2024-01-04,2024-01-02 00:00:00.000 -0800
SUB-002120,ACC-01438,enterprise,annual,11988,2023-10-02,2023-10-21,2023-10-19 00:00:00.000 -0700
SUB-002121,ACC-01439,starter,annual,3588,2022-05-04,,
SUB-002122,ACC-01440,pro,annual,5988,2022-02-17,2023-08-09,
SUB-002123,ACC-01440,enterprise,monthly,999,2023-08-09,,
SUB-002124,ACC-01441,starter,annual,3588,2022-09-21,,
SUB-002125,ACC-01442,pro,monthly,499,2023-07-29,2023-08-18,2023-08-16 00:00:00.000 -0700
SUB-002126,ACC-01443,enterprise,annual,11988,2023-08-12,2024-09-19,
SUB-002127,ACC-01443,pro,annual,5988,2024-09-19,,
SUB-002128,ACC-01444,pro,annual,5988,2022-10-29,,
SUB-002129,ACC-01446,enterprise,annual,11988,2023-06-10,,
SUB-002130,ACC-01447,pro,monthly,499,2023-03-21,2023-08-09,
SUB-002131,ACC-01447,starter,annual,3588,2023-08-09,,
SUB-002132,ACC-01448,enterprise,annual,11988,2023-05-30,,
SUB-002133,ACC-01450,starter,annual,3588,2023-09-16,2023-10-03,2023-10-01 00:00:00.000 -0700
SUB-002134,ACC-01451,enterprise,monthly,999,2023-02-19,2023-07-15,
SUB-002135,ACC-01451,starter,annual,3588,2023-07-15,,
SUB-002136,ACC-01453,enterprise,annual,11988,2022-04-16,2024-04-13,
SUB-002137,ACC-01453,starter,monthly,299,2024-04-13,2024-09-22,
SUB-002138,ACC-01453,starter,monthly,299,2024-09-22,,
SUB-002139,ACC-01454,enterprise,annual,11988,2022-02-13,,
SUB-002140,ACC-01455,enterprise,monthly,999,2023-07-28,2023-08-19,2023-08-17 00:00:00.000 -0700
SUB-002141,ACC-01456,pro,annual,5988,2022-12-23,2024-01-28,
SUB-002142,ACC-01456,enterprise,annual,11988,2024-01-28,2024-02-15,2024-02-13 00:00:00.000 -0800
SUB-002143,ACC-01457,pro,annual,5988,2024-01-05,2025-08-18,
SUB-002144,ACC-01457,enterprise,monthly,999,2025-08-18,2025-09-07,2025-09-05 00:00:00.000 -0700
SUB-002145,ACC-01458,pro,monthly,499,2024-01-21,,
SUB-002146,ACC-01459,enterprise,annual,11988,2022-07-09,2023-10-17,
SUB-002147,ACC-01459,pro,annual,5988,2023-10-17,,
SUB-002148,ACC-01460,enterprise,annual,11988,2023-09-27,,
SUB-002149,ACC-01461,enterprise,monthly,999,2023-11-05,,
SUB-002150,ACC-01462,enterprise,annual,11988,2022-08-30,2024-08-12,
SUB-002151,ACC-01462,starter,annual,3588,2024-08-12,2024-09-01,2024-08-30 00:00:00.000 -0700
SUB-002152,ACC-01464,pro,monthly,499,2022-10-28,2023-03-26,
SUB-002153,ACC-01464,enterprise,annual,11988,2023-03-26,2024-12-14,
SUB-002154,ACC-01464,pro,monthly,499,2024-12-14,,
SUB-002155,ACC-01465,enterprise,annual,11988,2023-04-05,2024-06-03,
SUB-002156,ACC-01465,pro,monthly,499,2024-06-03,2024-07-27,
SUB-002157,ACC-01465,starter,annual,3588,2024-07-27,,
SUB-002158,ACC-01467,pro,annual,5988,2023-10-31,2025-09-27,
SUB-002159,ACC-01467,enterprise,monthly,999,2025-09-27,2025-10-21,2025-10-19 00:00:00.000 -0700
SUB-002160,ACC-01468,starter,annual,3588,2023-11-15,2025-07-05,
SUB-002161,ACC-01468,enterprise,monthly,999,2025-07-05,2025-09-19,
SUB-002162,ACC-01468,pro,annual,5988,2025-09-19,,
SUB-002163,ACC-01469,enterprise,annual,11988,2022-09-22,2024-09-17,
SUB-002164,ACC-01469,pro,monthly,499,2024-09-17,2024-11-08,
SUB-002165,ACC-01469,starter,annual,3588,2024-11-08,,
SUB-002166,ACC-01470,pro,annual,5988,2023-05-28,2024-11-02,
SUB-002167,ACC-01470,starter,annual,3588,2024-11-02,,
SUB-002168,ACC-01471,enterprise,annual,11988,2023-10-03,,
SUB-002169,ACC-01472,starter,monthly,299,2022-09-18,2022-10-09,2022-10-07 00:00:00.000 -0700
SUB-002170,ACC-01473,pro,annual,5988,2022-12-06,2024-02-14,
SUB-002171,ACC-01473,enterprise,monthly,999,2024-02-14,,
SUB-002172,ACC-01474,enterprise,annual,11988,2022-07-10,2023-07-19,
SUB-002173,ACC-01474,starter,monthly,299,2023-07-19,,
SUB-002174,ACC-01475,enterprise,annual,11988,2022-03-31,2023-06-14,
SUB-002175,ACC-01475,starter,annual,3588,2023-06-14,2025-05-22,
SUB-002176,ACC-01475,starter,monthly,299,2025-05-22,2025-06-09,2025-06-07 00:00:00.000 -0700
SUB-002177,ACC-01476,enterprise,annual,11988,2023-07-06,2023-07-26,2023-07-24 00:00:00.000 -0700
SUB-002178,ACC-01478,pro,annual,5988,2022-03-24,2023-06-20,
SUB-002179,ACC-01478,enterprise,annual,11988,2023-06-20,,
SUB-002180,ACC-01479,enterprise,monthly,999,2023-01-19,2023-06-01,
SUB-002181,ACC-01479,starter,annual,3588,2023-06-01,2024-10-29,
SUB-002182,ACC-01479,starter,annual,3588,2024-10-29,,
SUB-002183,ACC-01480,enterprise,annual,11988,2022-10-09,2024-08-28,
SUB-002184,ACC-01480,pro,annual,5988,2024-08-28,2026-04-18,
SUB-002185,ACC-01480,enterprise,annual,11988,2026-04-18,,
SUB-002186,ACC-01481,starter,annual,3588,2023-10-09,2024-12-26,
SUB-002187,ACC-01481,enterprise,annual,11988,2024-12-26,,
SUB-002188,ACC-01482,enterprise,monthly,999,2022-03-12,2022-06-11,
SUB-002189,ACC-01482,pro,annual,5988,2022-06-11,2024-01-20,
SUB-002190,ACC-01482,starter,annual,3588,2024-01-20,2024-02-10,2024-02-08 00:00:00.000 -0800
SUB-002191,ACC-01483,pro,annual,5988,2022-06-16,2023-12-09,
SUB-002192,ACC-01483,enterprise,annual,11988,2023-12-09,2025-01-12,
SUB-002193,ACC-01483,starter,monthly,299,2025-01-12,,
SUB-002194,ACC-01484,pro,monthly,499,2022-11-03,2023-03-15,
SUB-002195,ACC-01484,enterprise,monthly,999,2023-03-15,2023-05-22,
SUB-002196,ACC-01484,starter,annual,3588,2023-05-22,2023-06-15,2023-06-13 00:00:00.000 -0700
SUB-002197,ACC-01485,starter,monthly,299,2022-12-29,,
SUB-002198,ACC-01487,enterprise,annual,11988,2023-07-06,2025-05-05,
SUB-002199,ACC-01487,pro,annual,5988,2025-05-05,2027-01-10,
SUB-002200,ACC-01488,enterprise,monthly,999,2022-12-12,2023-05-16,
SUB-002201,ACC-01488,starter,annual,3588,2023-05-16,2023-06-13,2023-06-11 00:00:00.000 -0700
SUB-002202,ACC-01489,starter,annual,3588,2022-11-19,,
SUB-002203,ACC-01490,enterprise,monthly,999,2022-08-12,,
SUB-002204,ACC-01491,pro,monthly,499,2023-08-18,2023-10-13,
SUB-002205,ACC-01491,enterprise,annual,11988,2023-10-13,2025-09-03,
SUB-002206,ACC-01491,starter,annual,3588,2025-09-03,,
SUB-002207,ACC-01492,pro,annual,5988,2022-07-06,2024-01-28,
SUB-002208,ACC-01492,enterprise,annual,11988,2024-01-28,2024-02-22,2024-02-20 00:00:00.000 -0800
SUB-002209,ACC-01493,starter,monthly,299,2023-09-08,,
SUB-002210,ACC-01494,enterprise,annual,11988,2023-12-28,,
SUB-002211,ACC-01495,starter,annual,3588,2022-03-03,,
SUB-002212,ACC-01496,starter,annual,3588,2023-06-23,2023-07-21,2023-07-19 00:00:00.000 -0700
SUB-002213,ACC-01498,enterprise,annual,11988,2022-09-18,,
SUB-002214,ACC-01499,enterprise,monthly,999,2022-04-21,,
SUB-002215,ACC-01500,enterprise,monthly,999,2022-06-23,2022-08-14,
SUB-002216,ACC-01500,starter,annual,3588,2022-08-14,,
SUB-002217,ACC-01501,pro,annual,5988,2023-04-22,2024-08-10,
SUB-002218,ACC-01501,enterprise,monthly,999,2024-08-10,2024-09-06,2024-09-04 00:00:00.000 -0700
SUB-002219,ACC-01502,enterprise,annual,11988,2023-05-13,2025-03-27,
SUB-002220,ACC-01502,starter,annual,3588,2025-03-27,2025-04-22,2025-04-20 00:00:00.000 -0700
SUB-002221,ACC-01503,starter,monthly,299,2022-06-22,,
SUB-002222,ACC-01504,pro,monthly,499,2023-07-06,2023-08-01,2023-07-30 00:00:00.000 -0700
SUB-002223,ACC-01506,starter,monthly,299,2023-09-19,,
SUB-002224,ACC-01507,enterprise,monthly,999,2022-04-21,,
SUB-002225,ACC-01508,enterprise,annual,11988,2022-07-29,,
SUB-002226,ACC-01510,pro,annual,5988,2022-12-18,,
SUB-002227,ACC-01511,pro,monthly,499,2022-06-12,2022-06-28,2022-06-26 00:00:00.000 -0700
SUB-002228,ACC-01512,pro,annual,5988,2024-01-07,,
SUB-002229,ACC-01513,enterprise,monthly,999,2022-01-07,2022-01-31,2022-01-29 00:00:00.000 -0800
SUB-002230,ACC-01514,starter,annual,3588,2022-04-21,,
SUB-002231,ACC-01515,starter,annual,3588,2023-07-01,2023-07-19,2023-07-17 00:00:00.000 -0700
SUB-002232,ACC-01516,pro,annual,5988,2022-05-28,,
SUB-002233,ACC-01517,pro,annual,5988,2023-06-26,2023-07-23,2023-07-21 00:00:00.000 -0700
SUB-002234,ACC-01518,enterprise,annual,11988,2023-05-10,2023-05-29,2023-05-27 00:00:00.000 -0700
SUB-002235,ACC-01519,enterprise,monthly,999,2023-04-03,,
SUB-002236,ACC-01520,pro,annual,5988,2022-03-27,,
SUB-002237,ACC-01521,enterprise,monthly,999,2023-04-04,2023-07-20,
SUB-002238,ACC-01521,starter,annual,3588,2023-07-20,2025-05-22,
SUB-002239,ACC-01521,pro,annual,5988,2025-05-22,2025-06-16,2025-06-14 00:00:00.000 -0700
SUB-002240,ACC-01522,enterprise,annual,11988,2023-07-22,2025-04-25,
SUB-002241,ACC-01522,pro,monthly,499,2025-04-25,2025-05-11,2025-05-09 00:00:00.000 -0700
SUB-002242,ACC-01523,enterprise,annual,11988,2022-09-04,,
SUB-002243,ACC-01525,starter,monthly,299,2022-09-16,2023-01-17,
SUB-002244,ACC-01525,pro,annual,5988,2023-01-17,,
SUB-002245,ACC-01527,starter,annual,3588,2023-02-10,2023-03-08,2023-03-06 00:00:00.000 -0800
SUB-002246,ACC-01528,enterprise,annual,11988,2023-02-23,2023-03-19,2023-03-17 00:00:00.000 -0700
SUB-002247,ACC-01529,enterprise,annual,11988,2022-11-11,2024-07-01,
SUB-002248,ACC-01529,pro,monthly,499,2024-07-01,,
SUB-002249,ACC-01531,enterprise,annual,11988,2022-11-16,2024-09-02,
SUB-002250,ACC-01531,starter,annual,3588,2024-09-02,2026-04-20,
SUB-002251,ACC-01531,starter,monthly,299,2026-04-20,,
SUB-002252,ACC-01532,enterprise,annual,11988,2023-12-29,2025-10-21,
SUB-002253,ACC-01532,starter,annual,3588,2025-10-21,2027-05-06,
SUB-002254,ACC-01533,pro,annual,5988,2022-01-20,2023-12-25,
SUB-002255,ACC-01533,starter,annual,3588,2023-12-25,2024-01-12,2024-01-10 00:00:00.000 -0800
SUB-002256,ACC-01534,pro,annual,5988,2023-08-11,,
SUB-002257,ACC-01535,enterprise,annual,11988,2023-01-19,,
SUB-002258,ACC-01536,starter,annual,3588,2022-04-07,,
SUB-002259,ACC-01537,pro,monthly,499,2022-09-14,2022-12-14,
SUB-002260,ACC-01537,enterprise,annual,11988,2022-12-14,2023-12-27,
SUB-002261,ACC-01537,starter,annual,3588,2023-12-27,,
SUB-002262,ACC-01538,starter,monthly,299,2023-02-23,2023-07-14,
SUB-002263,ACC-01538,enterprise,monthly,999,2023-07-14,2023-08-07,2023-08-05 00:00:00.000 -0700
SUB-002264,ACC-01539,starter,monthly,299,2023-10-26,2024-04-11,
SUB-002265,ACC-01539,enterprise,annual,11988,2024-04-11,,
SUB-002266,ACC-01540,pro,monthly,499,2022-03-06,2022-07-26,
SUB-002267,ACC-01540,enterprise,annual,11988,2022-07-26,2022-08-19,2022-08-17 00:00:00.000 -0700
SUB-002268,ACC-01541,enterprise,annual,11988,2022-01-13,,
SUB-002269,ACC-01542,enterprise,annual,11988,2023-04-14,2024-04-14,
SUB-002270,ACC-01542,starter,annual,3588,2024-04-14,2025-05-30,
SUB-002271,ACC-01542,pro,annual,5988,2025-05-30,2025-06-20,2025-06-18 00:00:00.000 -0700
SUB-002272,ACC-01543,enterprise,annual,11988,2023-12-02,,
SUB-002273,ACC-01544,starter,annual,3588,2022-08-09,,
SUB-002274,ACC-01545,pro,annual,5988,2022-05-07,,
SUB-002275,ACC-01546,enterprise,monthly,999,2023-12-19,2024-01-23,
SUB-002276,ACC-01546,starter,annual,3588,2024-01-23,2025-12-06,
SUB-002277,ACC-01546,pro,monthly,499,2025-12-06,,
SUB-002278,ACC-01547,pro,annual,5988,2022-04-06,,
SUB-002279,ACC-01548,enterprise,annual,11988,2023-08-02,,
SUB-002280,ACC-01549,enterprise,annual,11988,2023-04-14,,
