INVOICE_ID,ACCOUNT_ID,SUBSCRIPTION_ID,AMOUNT,CURRENCY,STATUS,INVOICE_DATE,PAID_AT
INV-042022,ACC-09480,SUB-014008,999.00,GBP,paid,2023-10-17,2023-10-19 22:00:00.000
INV-042023,ACC-09480,SUB-014008,999.00,GBP,paid,2024-08-04,2024-08-05 23:00:00.000
INV-042024,ACC-09480,SUB-014008,999.00,GBP,pending,2023-06-21,
INV-042025,ACC-09480,SUB-014009,299.00,GBP,pending,2024-12-02,
INV-042026,ACC-09480,SUB-014009,299.00,GBP,paid,2024-12-03,2024-12-05 08:00:00.000
INV-042027,ACC-09480,SUB-014009,299.00,GBP,paid,2024-12-02,2024-12-04 06:00:00.000
INV-042028,ACC-09481,SUB-014010,499.00,EUR,paid,2022-05-01,2022-05-04 06:00:00.000
INV-042029,ACC-09481,SUB-014010,499.00,EUR,paid,2022-08-24,2022-08-26 21:00:00.000
INV-042030,ACC-09481,SUB-014010,499.00,EUR,pending,2022-03-14,
INV-042031,ACC-09481,SUB-014011,999.00,EUR,paid,2022-09-16,2022-09-18 06:00:00.000
INV-042032,ACC-09481,SUB-014011,999.00,EUR,paid,2022-09-12,2022-09-15 13:00:00.000
INV-042033,ACC-09481,SUB-014011,999.00,EUR,paid,2022-09-18,2022-09-21 04:00:00.000
INV-042034,ACC-09482,SUB-014012,999.00,USD,paid,2024-04-27,2024-04-30 08:00:00.000
INV-042035,ACC-09482,SUB-014012,999.00,USD,paid,2023-11-29,2023-12-01 09:00:00.000
INV-042036,ACC-09482,SUB-014012,999.00,USD,paid,2023-09-30,2023-10-02 01:00:00.000
INV-042037,ACC-09482,SUB-014013,299.00,USD,paid,2025-04-08,2025-04-11 00:00:00.000
INV-042038,ACC-09482,SUB-014013,299.00,USD,paid,2025-04-20,2025-04-23 15:00:00.000
INV-042039,ACC-09482,SUB-014013,299.00,USD,paid,2025-04-21,2025-04-24 19:00:00.000
INV-042040,ACC-09483,SUB-014014,999.00,USD,pending,2024-04-01,
INV-042041,ACC-09483,SUB-014014,999.00,USD,paid,2023-12-23,2023-12-26 06:00:00.000
INV-042042,ACC-09483,SUB-014014,999.00,USD,paid,2023-10-03,2023-10-07 00:00:00.000
INV-042043,ACC-09483,SUB-014015,499.00,USD,paid,2025-05-12,2025-05-15 15:00:00.000
INV-042044,ACC-09483,SUB-014015,499.00,USD,paid,2025-05-17,2025-05-18 19:00:00.000
INV-042045,ACC-09483,SUB-014015,499.00,USD,paid,2025-05-14,2025-05-15 16:00:00.000
INV-042046,ACC-09484,SUB-014016,499.00,GBP,paid,2024-10-04,2024-10-05 17:00:00.000
INV-042047,ACC-09484,SUB-014016,499.00,GBP,paid,2023-04-21,2023-04-23 00:00:00.000
INV-042048,ACC-09484,SUB-014016,499.00,GBP,pending,2025-04-14,
INV-042049,ACC-09485,SUB-014017,299.00,GBP,paid,2023-02-14,2023-02-15 13:00:00.000
INV-042050,ACC-09485,SUB-014017,299.00,GBP,failed,2023-02-16,
INV-042051,ACC-09485,SUB-014017,299.00,GBP,paid,2023-02-13,2023-02-16 20:00:00.000
INV-042052,ACC-09485,SUB-014018,499.00,GBP,paid,2025-02-24,2025-02-26 08:00:00.000
INV-042053,ACC-09485,SUB-014018,499.00,GBP,pending,2024-05-11,
INV-042054,ACC-09485,SUB-014018,499.00,GBP,paid,2023-04-02,2023-04-04 08:00:00.000
INV-042055,ACC-09487,SUB-014019,999.00,AUD,paid,2022-09-29,2022-10-03 00:00:00.000
INV-042056,ACC-09487,SUB-014019,999.00,AUD,paid,2022-10-14,2022-10-15 06:00:00.000
INV-042057,ACC-09487,SUB-014019,999.00,AUD,paid,2022-11-01,2022-11-02 18:00:00.000
INV-042058,ACC-09487,SUB-014020,299.00,AUD,paid,2023-08-08,2023-08-12 00:00:00.000
INV-042059,ACC-09487,SUB-014020,299.00,AUD,paid,2023-12-23,2023-12-25 04:00:00.000
INV-042060,ACC-09487,SUB-014020,299.00,AUD,paid,2023-11-15,2023-11-18 17:00:00.000
INV-042061,ACC-09487,SUB-014021,499.00,AUD,paid,2024-11-16,2024-11-17 01:00:00.000
INV-042062,ACC-09487,SUB-014021,499.00,AUD,paid,2025-04-09,2025-04-12 23:00:00.000
INV-042063,ACC-09487,SUB-014021,499.00,AUD,paid,2025-12-21,2025-12-23 08:00:00.000
INV-042064,ACC-09488,SUB-014022,299.00,EUR,paid,2024-10-01,2024-10-02 05:00:00.000
INV-042065,ACC-09488,SUB-014022,299.00,EUR,pending,2024-01-20,
INV-042066,ACC-09488,SUB-014022,299.00,EUR,paid,2024-12-01,2024-12-04 01:00:00.000
INV-042067,ACC-09488,SUB-014023,999.00,EUR,pending,2025-02-02,
INV-042068,ACC-09488,SUB-014023,999.00,EUR,paid,2025-01-09,2025-01-10 06:00:00.000
INV-042069,ACC-09488,SUB-014023,999.00,EUR,paid,2025-02-15,2025-02-17 03:00:00.000
INV-042070,ACC-09488,SUB-014024,299.00,EUR,failed,2025-05-18,
INV-042071,ACC-09488,SUB-014024,299.00,EUR,paid,2025-04-29,2025-05-02 14:00:00.000
INV-042072,ACC-09488,SUB-014024,299.00,EUR,paid,2025-05-19,2025-05-20 22:00:00.000
INV-042073,ACC-09489,SUB-014025,299.00,USD,paid,2023-05-13,2023-05-15 22:00:00.000
INV-042074,ACC-09489,SUB-014025,299.00,USD,failed,2023-05-11,
INV-042075,ACC-09489,SUB-014025,299.00,USD,failed,2023-05-09,
INV-042076,ACC-09490,SUB-014026,999.00,GBP,paid,2024-12-19,2024-12-20 20:00:00.000
INV-042077,ACC-09490,SUB-014026,999.00,GBP,paid,2025-12-15,2025-12-17 05:00:00.000
INV-042078,ACC-09490,SUB-014026,999.00,GBP,failed,2026-03-22,
INV-042079,ACC-09491,SUB-014027,299.00,AUD,pending,2025-01-05,
INV-042080,ACC-09491,SUB-014027,299.00,AUD,paid,2024-06-09,2024-06-12 11:00:00.000
INV-042081,ACC-09491,SUB-014027,299.00,AUD,paid,2024-11-01,2024-11-04 14:00:00.000
INV-042082,ACC-09491,SUB-014028,999.00,AUD,paid,2026-02-28,2026-03-01 12:00:00.000
INV-042083,ACC-09491,SUB-014028,999.00,AUD,paid,2026-01-03,2026-01-05 01:00:00.000
INV-042084,ACC-09491,SUB-014028,999.00,AUD,paid,2025-11-23,2025-11-25 22:00:00.000
INV-042085,ACC-09492,SUB-014029,999.00,USD,pending,2025-01-13,
INV-042086,ACC-09492,SUB-014029,999.00,USD,paid,2025-02-24,2025-02-28 00:00:00.000
INV-042087,ACC-09492,SUB-014029,999.00,USD,paid,2025-01-31,2025-02-01 17:00:00.000
INV-042088,ACC-09492,SUB-014030,499.00,USD,pending,2026-03-28,
INV-042089,ACC-09492,SUB-014030,499.00,USD,paid,2026-02-04,2026-02-05 15:00:00.000
INV-042090,ACC-09492,SUB-014030,499.00,USD,paid,2026-04-08,2026-04-09 15:00:00.000
INV-042091,ACC-09493,SUB-014031,999.00,GBP,paid,2022-10-07,2022-10-10 23:00:00.000
INV-042092,ACC-09493,SUB-014031,999.00,GBP,paid,2022-10-03,2022-10-06 23:00:00.000
INV-042093,ACC-09493,SUB-014031,999.00,GBP,paid,2022-10-10,2022-10-12 06:00:00.000
INV-042094,ACC-09494,SUB-014032,499.00,EUR,paid,2023-12-24,2023-12-27 16:00:00.000
INV-042095,ACC-09494,SUB-014032,499.00,EUR,pending,2023-12-18,
INV-042096,ACC-09494,SUB-014032,499.00,EUR,paid,2023-12-19,2023-12-22 04:00:00.000
INV-042097,ACC-09495,SUB-014033,299.00,EUR,paid,2025-03-21,2025-03-24 16:00:00.000
INV-042098,ACC-09495,SUB-014033,299.00,EUR,paid,2025-12-13,2025-12-15 20:00:00.000
INV-042099,ACC-09495,SUB-014033,299.00,EUR,paid,2024-07-18,2024-07-21 11:00:00.000
INV-042100,ACC-09497,SUB-014034,499.00,EUR,paid,2025-08-28,2025-08-30 05:00:00.000
INV-042101,ACC-09497,SUB-014034,499.00,EUR,paid,2025-07-21,2025-07-23 23:00:00.000
INV-042102,ACC-09497,SUB-014034,499.00,EUR,pending,2024-10-18,
INV-042103,ACC-09498,SUB-014035,999.00,EUR,failed,2022-09-05,
INV-042104,ACC-09498,SUB-014035,999.00,EUR,paid,2022-08-24,2022-08-27 04:00:00.000
INV-042105,ACC-09498,SUB-014035,999.00,EUR,paid,2022-08-28,2022-08-29 03:00:00.000
INV-042106,ACC-09499,SUB-014036,999.00,USD,paid,2022-06-15,2022-06-16 10:00:00.000
INV-042107,ACC-09499,SUB-014036,999.00,USD,paid,2022-08-19,2022-08-21 18:00:00.000
INV-042108,ACC-09499,SUB-014036,999.00,USD,paid,2022-08-02,2022-08-03 14:00:00.000
INV-042109,ACC-09499,SUB-014037,499.00,USD,paid,2023-01-19,2023-01-22 18:00:00.000
INV-042110,ACC-09499,SUB-014037,499.00,USD,paid,2023-08-30,2023-09-02 02:00:00.000
INV-042111,ACC-09499,SUB-014037,499.00,USD,paid,2023-02-09,2023-02-10 23:00:00.000
INV-042112,ACC-09499,SUB-014038,999.00,USD,failed,2025-11-11,
INV-042113,ACC-09499,SUB-014038,999.00,USD,pending,2026-04-12,
INV-042114,ACC-09499,SUB-014038,999.00,USD,paid,2025-08-06,2025-08-07 21:00:00.000
INV-042115,ACC-09500,SUB-014039,999.00,GBP,paid,2022-05-18,2022-05-21 01:00:00.000
INV-042116,ACC-09500,SUB-014039,999.00,GBP,paid,2022-05-07,2022-05-08 03:00:00.000
INV-042117,ACC-09500,SUB-014039,999.00,GBP,pending,2022-06-22,
INV-042118,ACC-09500,SUB-014040,499.00,GBP,paid,2026-01-27,2026-01-28 13:00:00.000
INV-042119,ACC-09500,SUB-014040,499.00,GBP,paid,2022-11-14,2022-11-17 16:00:00.000
INV-042120,ACC-09500,SUB-014040,499.00,GBP,paid,2025-08-05,2025-08-08 21:00:00.000
INV-042121,ACC-09501,SUB-014041,299.00,AUD,paid,2022-07-21,2022-07-22 09:00:00.000
INV-042122,ACC-09501,SUB-014041,299.00,AUD,paid,2022-07-18,2022-07-20 22:00:00.000
INV-042123,ACC-09501,SUB-014041,299.00,AUD,paid,2022-07-13,2022-07-14 16:00:00.000
INV-042124,ACC-09502,SUB-014042,999.00,GBP,paid,2023-01-28,2023-01-30 20:00:00.000
INV-042125,ACC-09502,SUB-014042,999.00,GBP,paid,2024-01-23,2024-01-25 07:00:00.000
INV-042126,ACC-09502,SUB-014042,999.00,GBP,paid,2023-09-03,2023-09-05 17:00:00.000
INV-042127,ACC-09502,SUB-014043,299.00,GBP,paid,2025-06-15,2025-06-18 22:00:00.000
INV-042128,ACC-09502,SUB-014043,299.00,GBP,paid,2024-04-10,2024-04-13 05:00:00.000
INV-042129,ACC-09502,SUB-014043,299.00,GBP,paid,2024-06-14,2024-06-15 19:00:00.000
INV-042130,ACC-09503,SUB-014044,299.00,AUD,paid,2022-10-24,2022-10-25 09:00:00.000
INV-042131,ACC-09503,SUB-014044,299.00,AUD,paid,2022-12-21,2022-12-23 16:00:00.000
INV-042132,ACC-09503,SUB-014044,299.00,AUD,paid,2023-02-17,2023-02-20 13:00:00.000
INV-042133,ACC-09503,SUB-014045,999.00,AUD,paid,2023-07-27,2023-07-29 00:00:00.000
INV-042134,ACC-09503,SUB-014045,999.00,AUD,paid,2023-07-26,2023-07-27 20:00:00.000
INV-042135,ACC-09503,SUB-014045,999.00,AUD,paid,2023-07-09,2023-07-12 04:00:00.000
INV-042136,ACC-09503,SUB-014046,499.00,AUD,paid,2025-11-26,2025-11-29 18:00:00.000
INV-042137,ACC-09503,SUB-014046,499.00,AUD,paid,2024-06-10,2024-06-11 17:00:00.000
INV-042138,ACC-09503,SUB-014046,499.00,AUD,paid,2025-12-13,2025-12-15 13:00:00.000
INV-042139,ACC-09504,SUB-014047,999.00,EUR,paid,2022-04-01,2022-04-02 03:00:00.000
INV-042140,ACC-09504,SUB-014047,999.00,EUR,paid,2022-04-10,2022-04-13 11:00:00.000
INV-042141,ACC-09504,SUB-014047,999.00,EUR,paid,2022-04-18,2022-04-19 07:00:00.000
INV-042142,ACC-09505,SUB-014048,499.00,AUD,pending,2023-06-17,
INV-042143,ACC-09505,SUB-014048,499.00,AUD,paid,2023-05-31,2023-06-02 05:00:00.000
INV-042144,ACC-09505,SUB-014048,499.00,AUD,paid,2023-05-24,2023-05-25 10:00:00.000
INV-042145,ACC-09506,SUB-014049,999.00,USD,failed,2023-02-08,
INV-042146,ACC-09506,SUB-014049,999.00,USD,paid,2023-02-04,2023-02-05 12:00:00.000
INV-042147,ACC-09506,SUB-014049,999.00,USD,paid,2023-02-11,2023-02-14 22:00:00.000
INV-042148,ACC-09507,SUB-014050,999.00,USD,paid,2023-10-28,2023-10-30 05:00:00.000
INV-042149,ACC-09507,SUB-014050,999.00,USD,paid,2023-06-30,2023-07-01 19:00:00.000
INV-042150,ACC-09507,SUB-014050,999.00,USD,paid,2024-01-03,2024-01-05 23:00:00.000
INV-042151,ACC-09508,SUB-014051,999.00,AUD,paid,2023-09-08,2023-09-11 15:00:00.000
INV-042152,ACC-09508,SUB-014051,999.00,AUD,paid,2024-05-17,2024-05-18 17:00:00.000
INV-042153,ACC-09508,SUB-014051,999.00,AUD,paid,2022-03-28,2022-03-30 13:00:00.000
INV-042154,ACC-09509,SUB-014052,999.00,EUR,paid,2022-09-09,2022-09-11 20:00:00.000
INV-042155,ACC-09509,SUB-014052,999.00,EUR,paid,2022-05-19,2022-05-21 06:00:00.000
INV-042156,ACC-09509,SUB-014052,999.00,EUR,paid,2022-08-26,2022-08-29 15:00:00.000
INV-042157,ACC-09509,SUB-014053,299.00,EUR,paid,2025-12-05,2025-12-07 02:00:00.000
INV-042158,ACC-09509,SUB-014053,299.00,EUR,paid,2023-06-15,2023-06-18 15:00:00.000
INV-042159,ACC-09509,SUB-014053,299.00,EUR,failed,2024-02-28,
INV-042160,ACC-09510,SUB-014054,499.00,GBP,paid,2022-05-26,2022-05-28 12:00:00.000
INV-042161,ACC-09510,SUB-014054,499.00,GBP,paid,2022-05-19,2022-05-20 06:00:00.000
INV-042162,ACC-09510,SUB-014054,499.00,GBP,paid,2022-04-14,2022-04-15 16:00:00.000
INV-042163,ACC-09510,SUB-014055,999.00,GBP,paid,2022-08-26,2022-08-27 17:00:00.000
INV-042164,ACC-09510,SUB-014055,999.00,GBP,paid,2022-06-21,2022-06-23 00:00:00.000
INV-042165,ACC-09510,SUB-014055,999.00,GBP,paid,2022-08-11,2022-08-12 12:00:00.000
INV-042166,ACC-09510,SUB-014056,499.00,GBP,paid,2024-10-20,2024-10-21 06:00:00.000
INV-042167,ACC-09510,SUB-014056,499.00,GBP,paid,2022-11-28,2022-11-29 10:00:00.000
INV-042168,ACC-09510,SUB-014056,499.00,GBP,paid,2024-12-08,2024-12-11 14:00:00.000
INV-042169,ACC-09511,SUB-014057,499.00,EUR,paid,2023-07-17,2023-07-18 06:00:00.000
INV-042170,ACC-09511,SUB-014057,499.00,EUR,paid,2023-07-11,2023-07-12 12:00:00.000
INV-042171,ACC-09511,SUB-014057,499.00,EUR,failed,2023-06-24,
INV-042172,ACC-09511,SUB-014058,999.00,EUR,paid,2025-11-12,2025-11-15 09:00:00.000
INV-042173,ACC-09511,SUB-014058,999.00,EUR,pending,2026-05-02,
INV-042174,ACC-09511,SUB-014058,999.00,EUR,paid,2025-01-22,2025-01-25 14:00:00.000
INV-042175,ACC-09512,SUB-014059,999.00,EUR,paid,2022-03-29,2022-04-01 20:00:00.000
INV-042176,ACC-09512,SUB-014059,999.00,EUR,pending,2022-03-18,
INV-042177,ACC-09512,SUB-014059,999.00,EUR,pending,2022-03-31,
INV-042178,ACC-09513,SUB-014060,299.00,GBP,pending,2023-03-27,
INV-042179,ACC-09513,SUB-014060,299.00,GBP,paid,2022-08-31,2022-09-04 00:00:00.000
INV-042180,ACC-09513,SUB-014060,299.00,GBP,failed,2023-01-04,
INV-042181,ACC-09513,SUB-014061,999.00,GBP,paid,2023-08-24,2023-08-27 16:00:00.000
INV-042182,ACC-09513,SUB-014061,999.00,GBP,paid,2023-09-09,2023-09-12 04:00:00.000
INV-042183,ACC-09513,SUB-014061,999.00,GBP,paid,2023-09-04,2023-09-07 21:00:00.000
INV-042184,ACC-09514,SUB-014062,499.00,AUD,paid,2024-01-22,2024-01-23 10:00:00.000
INV-042185,ACC-09514,SUB-014062,499.00,AUD,paid,2024-01-02,2024-01-05 03:00:00.000
INV-042186,ACC-09514,SUB-014062,499.00,AUD,paid,2024-01-14,2024-01-17 22:00:00.000
INV-042187,ACC-09515,SUB-014063,999.00,EUR,paid,2022-10-25,2022-10-27 18:00:00.000
INV-042188,ACC-09515,SUB-014063,999.00,EUR,failed,2022-09-28,
INV-042189,ACC-09515,SUB-014063,999.00,EUR,paid,2022-10-12,2022-10-15 23:00:00.000
INV-042190,ACC-09515,SUB-014064,499.00,EUR,paid,2023-12-31,2024-01-03 19:00:00.000
INV-042191,ACC-09515,SUB-014064,499.00,EUR,paid,2023-12-17,2023-12-20 16:00:00.000
INV-042192,ACC-09515,SUB-014064,499.00,EUR,paid,2024-07-26,2024-07-28 20:00:00.000
INV-042193,ACC-09515,SUB-014065,999.00,EUR,paid,2025-09-10,2025-09-13 11:00:00.000
INV-042194,ACC-09515,SUB-014065,999.00,EUR,paid,2026-03-22,2026-03-26 00:00:00.000
INV-042195,ACC-09515,SUB-014065,999.00,EUR,paid,2026-04-04,2026-04-06 08:00:00.000
INV-042196,ACC-09516,SUB-014066,299.00,USD,paid,2022-04-28,2022-04-30 12:00:00.000
INV-042197,ACC-09516,SUB-014066,299.00,USD,paid,2022-05-11,2022-05-12 23:00:00.000
INV-042198,ACC-09516,SUB-014066,299.00,USD,paid,2022-05-10,2022-05-13 18:00:00.000
INV-042199,ACC-09517,SUB-014067,999.00,USD,paid,2024-11-06,2024-11-09 10:00:00.000
INV-042200,ACC-09517,SUB-014067,999.00,USD,paid,2025-09-12,2025-09-14 20:00:00.000
INV-042201,ACC-09517,SUB-014067,999.00,USD,paid,2025-03-23,2025-03-24 09:00:00.000
INV-042202,ACC-09518,SUB-014068,299.00,GBP,paid,2022-10-05,2022-10-06 07:00:00.000
INV-042203,ACC-09518,SUB-014068,299.00,GBP,paid,2022-10-09,2022-10-11 01:00:00.000
INV-042204,ACC-09518,SUB-014068,299.00,GBP,paid,2022-10-08,2022-10-09 19:00:00.000
INV-042205,ACC-09519,SUB-014069,999.00,EUR,paid,2025-02-26,2025-02-27 12:00:00.000
INV-042206,ACC-09519,SUB-014069,999.00,EUR,paid,2025-04-24,2025-04-25 02:00:00.000
INV-042207,ACC-09519,SUB-014069,999.00,EUR,paid,2024-08-15,2024-08-17 23:00:00.000
INV-042208,ACC-09519,SUB-014070,299.00,EUR,paid,2025-08-23,2025-08-26 00:00:00.000
INV-042209,ACC-09519,SUB-014070,299.00,EUR,paid,2025-10-22,2025-10-23 20:00:00.000
INV-042210,ACC-09519,SUB-014070,299.00,EUR,failed,2025-12-22,
INV-042211,ACC-09520,SUB-014071,299.00,AUD,paid,2024-05-24,2024-05-25 20:00:00.000
INV-042212,ACC-09520,SUB-014071,299.00,AUD,paid,2024-07-05,2024-07-08 08:00:00.000
INV-042213,ACC-09520,SUB-014071,299.00,AUD,paid,2024-08-08,2024-08-10 04:00:00.000
INV-042214,ACC-09520,SUB-014072,999.00,AUD,pending,2025-11-30,
INV-042215,ACC-09520,SUB-014072,999.00,AUD,paid,2026-03-02,2026-03-06 00:00:00.000
INV-042216,ACC-09520,SUB-014072,999.00,AUD,pending,2025-10-04,
INV-042217,ACC-09521,SUB-014073,999.00,GBP,failed,2022-12-10,
INV-042218,ACC-09521,SUB-014073,999.00,GBP,paid,2024-02-26,2024-02-29 04:00:00.000
INV-042219,ACC-09521,SUB-014073,999.00,GBP,paid,2023-01-09,2023-01-12 02:00:00.000
INV-042220,ACC-09521,SUB-014074,499.00,GBP,paid,2025-12-22,2025-12-23 01:00:00.000
INV-042221,ACC-09521,SUB-014074,499.00,GBP,paid,2025-11-03,2025-11-06 00:00:00.000
INV-042222,ACC-09521,SUB-014074,499.00,GBP,paid,2024-07-29,2024-07-30 16:00:00.000
INV-042223,ACC-09522,SUB-014075,299.00,EUR,paid,2023-03-31,2023-04-03 11:00:00.000
INV-042224,ACC-09522,SUB-014075,299.00,EUR,failed,2023-03-23,
INV-042225,ACC-09522,SUB-014075,299.00,EUR,paid,2023-03-20,2023-03-23 07:00:00.000
INV-042226,ACC-09524,SUB-014076,999.00,AUD,paid,2023-11-24,2023-11-26 12:00:00.000
INV-042227,ACC-09524,SUB-014076,999.00,AUD,paid,2023-11-21,2023-11-24 03:00:00.000
INV-042228,ACC-09524,SUB-014076,999.00,AUD,paid,2023-11-27,2023-11-29 00:00:00.000
INV-042229,ACC-09525,SUB-014077,299.00,EUR,paid,2024-01-05,2024-01-08 13:00:00.000
INV-042230,ACC-09525,SUB-014077,299.00,EUR,paid,2024-01-05,2024-01-08 19:00:00.000
INV-042231,ACC-09525,SUB-014077,299.00,EUR,paid,2024-01-15,2024-01-16 22:00:00.000
INV-042232,ACC-09526,SUB-014078,299.00,AUD,pending,2025-06-01,
INV-042233,ACC-09526,SUB-014078,299.00,AUD,paid,2025-06-07,2025-06-09 06:00:00.000
INV-042234,ACC-09526,SUB-014078,299.00,AUD,failed,2023-12-22,
INV-042235,ACC-09527,SUB-014079,299.00,AUD,paid,2023-12-31,2024-01-01 18:00:00.000
INV-042236,ACC-09527,SUB-014079,299.00,AUD,paid,2024-01-12,2024-01-15 04:00:00.000
INV-042237,ACC-09527,SUB-014079,299.00,AUD,paid,2024-05-22,2024-05-24 01:00:00.000
INV-042238,ACC-09527,SUB-014080,999.00,AUD,paid,2024-08-11,2024-08-12 13:00:00.000
INV-042239,ACC-09527,SUB-014080,999.00,AUD,paid,2024-10-03,2024-10-05 07:00:00.000
INV-042240,ACC-09527,SUB-014080,999.00,AUD,paid,2024-10-20,2024-10-21 15:00:00.000
INV-042241,ACC-09527,SUB-014081,299.00,AUD,paid,2026-05-14,2026-05-15 01:00:00.000
INV-042242,ACC-09527,SUB-014081,299.00,AUD,paid,2025-05-08,2025-05-09 08:00:00.000
INV-042243,ACC-09527,SUB-014081,299.00,AUD,paid,2025-01-11,2025-01-14 10:00:00.000
INV-042244,ACC-09529,SUB-014082,999.00,AUD,paid,2023-02-08,2023-02-09 18:00:00.000
INV-042245,ACC-09529,SUB-014082,999.00,AUD,paid,2023-02-04,2023-02-06 04:00:00.000
INV-042246,ACC-09529,SUB-014082,999.00,AUD,paid,2023-02-04,2023-02-06 10:00:00.000
INV-042247,ACC-09530,SUB-014083,299.00,EUR,pending,2022-10-21,
INV-042248,ACC-09530,SUB-014083,299.00,EUR,paid,2022-11-08,2022-11-10 13:00:00.000
INV-042249,ACC-09530,SUB-014083,299.00,EUR,paid,2022-11-05,2022-11-07 06:00:00.000
INV-042250,ACC-09530,SUB-014084,499.00,EUR,paid,2022-11-29,2022-12-01 21:00:00.000
INV-042251,ACC-09530,SUB-014084,499.00,EUR,paid,2022-12-02,2022-12-03 11:00:00.000
INV-042252,ACC-09530,SUB-014084,499.00,EUR,paid,2022-11-22,2022-11-24 00:00:00.000
INV-042253,ACC-09531,SUB-014085,999.00,EUR,paid,2022-02-17,2022-02-20 00:00:00.000
INV-042254,ACC-09531,SUB-014085,999.00,EUR,paid,2022-02-15,2022-02-16 05:00:00.000
INV-042255,ACC-09531,SUB-014085,999.00,EUR,paid,2022-02-21,2022-02-23 14:00:00.000
INV-042256,ACC-09532,SUB-014086,999.00,USD,paid,2024-02-14,2024-02-16 08:00:00.000
INV-042257,ACC-09532,SUB-014086,999.00,USD,pending,2023-07-18,
INV-042258,ACC-09532,SUB-014086,999.00,USD,failed,2023-02-26,
INV-042259,ACC-09533,SUB-014087,499.00,GBP,paid,2023-09-17,2023-09-20 17:00:00.000
INV-042260,ACC-09533,SUB-014087,499.00,GBP,paid,2022-11-18,2022-11-21 04:00:00.000
INV-042261,ACC-09533,SUB-014087,499.00,GBP,paid,2023-10-22,2023-10-25 16:00:00.000
INV-042262,ACC-09533,SUB-014088,999.00,GBP,paid,2024-04-04,2024-04-06 20:00:00.000
INV-042263,ACC-09533,SUB-014088,999.00,GBP,paid,2024-03-22,2024-03-24 13:00:00.000
INV-042264,ACC-09533,SUB-014088,999.00,GBP,paid,2024-03-31,2024-04-01 16:00:00.000
INV-042265,ACC-09534,SUB-014089,999.00,AUD,paid,2022-05-22,2022-05-23 04:00:00.000
INV-042266,ACC-09534,SUB-014089,999.00,AUD,paid,2022-03-08,2022-03-11 22:00:00.000
INV-042267,ACC-09534,SUB-014089,999.00,AUD,pending,2022-06-21,
INV-042268,ACC-09534,SUB-014090,299.00,AUD,paid,2022-07-15,2022-07-18 11:00:00.000
INV-042269,ACC-09534,SUB-014090,299.00,AUD,pending,2022-07-07,
INV-042270,ACC-09534,SUB-014090,299.00,AUD,paid,2022-07-05,2022-07-08 03:00:00.000
INV-042271,ACC-09536,SUB-014091,299.00,EUR,paid,2023-11-28,2023-11-30 20:00:00.000
INV-042272,ACC-09536,SUB-014091,299.00,EUR,paid,2023-12-06,2023-12-07 03:00:00.000
INV-042273,ACC-09536,SUB-014091,299.00,EUR,paid,2023-10-03,2023-10-05 08:00:00.000
INV-042274,ACC-09536,SUB-014092,999.00,EUR,paid,2024-02-20,2024-02-21 17:00:00.000
INV-042275,ACC-09536,SUB-014092,999.00,EUR,paid,2024-07-03,2024-07-04 12:00:00.000
INV-042276,ACC-09536,SUB-014092,999.00,EUR,paid,2026-04-05,2026-04-08 20:00:00.000
INV-042277,ACC-09537,SUB-014093,999.00,AUD,paid,2022-10-11,2022-10-14 00:00:00.000
INV-042278,ACC-09537,SUB-014093,999.00,AUD,paid,2022-10-07,2022-10-08 04:00:00.000
INV-042279,ACC-09537,SUB-014093,999.00,AUD,paid,2022-10-08,2022-10-09 14:00:00.000
INV-042280,ACC-09538,SUB-014094,499.00,AUD,paid,2026-03-19,2026-03-22 06:00:00.000
INV-042281,ACC-09538,SUB-014094,499.00,AUD,pending,2023-07-13,
INV-042282,ACC-09538,SUB-014094,499.00,AUD,paid,2024-10-24,2024-10-25 04:00:00.000
INV-042283,ACC-09539,SUB-014095,999.00,GBP,paid,2024-10-04,2024-10-07 22:00:00.000
INV-042284,ACC-09539,SUB-014095,999.00,GBP,paid,2024-04-24,2024-04-27 05:00:00.000
INV-042285,ACC-09539,SUB-014095,999.00,GBP,paid,2025-04-17,2025-04-18 23:00:00.000
INV-042286,ACC-09539,SUB-014096,499.00,GBP,paid,2026-04-08,2026-04-10 14:00:00.000
INV-042287,ACC-09539,SUB-014096,499.00,GBP,paid,2025-07-28,2025-07-30 02:00:00.000
INV-042288,ACC-09539,SUB-014096,499.00,GBP,paid,2026-01-21,2026-01-24 20:00:00.000
INV-042289,ACC-09540,SUB-014097,999.00,AUD,paid,2025-02-20,2025-02-22 17:00:00.000
INV-042290,ACC-09540,SUB-014097,999.00,AUD,paid,2025-11-16,2025-11-17 10:00:00.000
INV-042291,ACC-09540,SUB-014097,999.00,AUD,paid,2025-12-18,2025-12-20 17:00:00.000
INV-042292,ACC-09541,SUB-014098,999.00,AUD,paid,2023-06-28,2023-07-01 19:00:00.000
INV-042293,ACC-09541,SUB-014098,999.00,AUD,paid,2023-06-17,2023-06-20 00:00:00.000
INV-042294,ACC-09541,SUB-014098,999.00,AUD,pending,2023-06-27,
INV-042295,ACC-09542,SUB-014099,999.00,USD,paid,2023-03-11,2023-03-14 02:00:00.000
INV-042296,ACC-09542,SUB-014099,999.00,USD,paid,2023-02-24,2023-02-25 22:00:00.000
